web-scraper-order,web-scraper-start-url,paginacion,referencias,referencias-href,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681673376-2106","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TCL 20L+ 256GB + 6GB Azul","https://www.ktronix.com/celular-tcl-20l-256gb-6gb-azul/p/4894461895208","Celular TCL 20L+ 256GB + 6GB Azul","$932.900
                                            Hoy","Pantalla FHD+ 6.67""con tecnología visual NXTVISION de TCL","4.6","7 Opiniones","/medias/4894461895208-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1ODAwfGltYWdlL2pwZWd8aW1hZ2VzL2gxNy9oNTAvMTI0NDM0MTg4NTM0MDYuanBnfDE2MDMyYmI4NmEyZDFlMzg5ZGU5ZjcxOGJmYjQ5YWIzZjBlZWM1ZmUyN2JmMTk4MmM0MmVhMGU3NTE5M2I2NDc"
"1681673380-2107","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular ALCATEL 1SE 64GB Gris","https://www.ktronix.com/celular-alcatel-1se-64gb-gris/p/4894461896090","Celular ALCATEL 1SE 64GB Gris","$699.900
                                            Hoy","Cámara 13 MP, gran angular de 5 MP y de profundidad de 2 MP","5.0","4 Opiniones","/medias/4894461896090-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0OTM3fGltYWdlL2pwZWd8aW1hZ2VzL2hhMC9oZTUvMTI0NDQ2OTk0NTk2MTQuanBnfDUwODI1OGVlZjc2ZTkwZmI2OTE4YzQ4YzNhZGZmMTBmOGQxNzdlNjE5NzgwMzE5MDNkODdiM2Q5MmU5NmQ3NDk"
"1681673384-2108","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular ALCATEL 1V 64GB + 2GB Gris","https://www.ktronix.com/celular-alcatel-1v-64gb-2gb-gris/p/4894461934709","Celular ALCATEL 1V 64GB + 2GB Gris","$699.900
                                            Hoy","Batería de 5.000 mAh, nunca pierdas tu conexión.","null","null","/medias/4894461934709-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NTI4fGltYWdlL2pwZWd8aW1hZ2VzL2hlNS9oMjYvMTMyOTkxODE1ODQ0MTQuanBnfDNiNzA3YTNhMzUyMTAyYTZhOTM3ZGE2ZjE0YzM0ZGNkZjg5NjBhY2ZkZjMyMGIyOTRlY2MyOTA5YjMzOTU1MWU"
"1681673388-2109","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular ALCATEL 1V 64GB + 2GB Azul","https://www.ktronix.com/celular-alcatel-1v-64gb-2gb-azul/p/4894461934716","Celular ALCATEL 1V 64GB + 2GB Azul","$699.900
                                            Hoy","Batería de 5.000 mAh, nunca pierdas tu conexión.","null","null","/medias/4894461934716-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NzgwfGltYWdlL2pwZWd8aW1hZ2VzL2hmZC9oMzYvMTMzMDAwMjU0MjU5NTAuanBnfDdjMjYwODQ5OTQ0MDk3MmM2ZDMyY2M0NTVmOGJhOTQ1YzZkODAxMTI5N2UxZDIyOWQ1N2I1MzNhYzdkZGU3MTI"
"1681673392-2110","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO PHANTOM X2 5G 256GB Gris Oscuro","https://www.ktronix.com/celular-tecno-phantom-x2-5g-256gb-gris-oscuro/p/4895180792335","Celular TECNO PHANTOM X2 5G 256GB Gris Oscuro","$3.599.900
                                            Hoy","Pantalla Curva CORNING® GORILLA® GLASS VICTUS®","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4895180792335-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDg4fGltYWdlL2pwZWd8aDJiL2hjNS8xMzY0NDQ5MzUyMDkyNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ4OTUxODA3OTIzMzVfMDAxLmpwZ3wzMWYzZjdlODA1ZGVmM2ZkZGMwNmM4NWMwY2VjN2MxMTIyMGNlOTlhMzdiZTMxZTU4MTZmMTRiZDcyNzIwYmJl"
"1681673396-2111","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO PHANTOM X2 5G AD8 256GB Gris","https://www.ktronix.com/celular-tecno-phantom-x2-5g-ad8-256gb-gris/p/4895180792342","Celular TECNO PHANTOM X2 5G AD8 256GB Gris","$3.599.900
                                            Hoy","Pantalla Curva CORNING® GORILLA® GLASS VICTUS®","5.0","1 Opinión","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4895180792342-001.jpg?context=bWFzdGVyfGltYWdlc3w0NDU2fGltYWdlL2pwZWd8aGRkL2gwYS8xMzYxMzA2NzUzNDM2Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ4OTUxODA3OTIzNDJfMDAxLmpwZ3w2OTNjNDQ1MmNiYTQ5NmYzMmI3N2E2ZGEwZmY3MzgxYWI5MjE3NzNiZDdiYWQ0OWMzZWZlMmRjZDc5YTUyZmVm"
"1681673400-2112","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO POP 7 2+64GB Negro","https://www.ktronix.com/celular-tecno-pop-7-2-64gb-negro/p/4895180793226","Celular TECNO POP 7 2+64GB Negro","$399.900
                                            Hoy","Puerto OTG, carga tus accesorios pequeños: carga inversa.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4895180793226-001.jpg?context=bWFzdGVyfGltYWdlc3wzOTA4fGltYWdlL2pwZWd8aGU2L2gwOC8xMzczNjA0NjAwMjIwNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ4OTUxODA3OTMyMjZfMDAxLmpwZ3xjYmEwNDI0NDQ3MWYwOGM2OWM5MjE1ZWIzYjY4YmY4NDkyMjI0ODMwODcwNTkzNmE5M2ZhZGYyMGFlN2IyYTRm"
"1681673404-2113","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO POP 7 2+64GB Azul","https://www.ktronix.com/celular-tecno-pop-7-2-64gb-azul/p/4895180793592","Celular TECNO POP 7 2+64GB Azul","$399.900
                                            Hoy","Puerto OTG, carga tus accesorios pequeños: carga inversa.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4895180793592-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDUxfGltYWdlL2pwZWd8aDkzL2hkNC8xMzczNjA1MTkwMDQ0Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ4OTUxODA3OTM1OTJfMDAxLmpwZ3xlYjA1ZGNkN2NjZTM1MTIwZTg0N2I1MTQ5ZTFhNmRlYmY0ODZmOWM4MWM3ZTQ4ZjFiMmMyZTI4NDc3YzU0YWY5"
"1681673408-2114","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO SPARK 10 PRO 8+256GB Negro","https://www.ktronix.com/celular-tecno-spark-10-pro-8-256gb-negro/p/4895180796104","Celular TECNO SPARK 10 PRO 8+256GB Negro","$932.900
                                            Hoy","Terminación antihuellas posterior para mas estilo","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4895180796104-001.jpg?context=bWFzdGVyfGltYWdlc3wzNTA2fGltYWdlL2pwZWd8aDdlL2hjOC8xMzczNjA1NzIwODg2Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ4OTUxODA3OTYxMDRfMDAxLmpwZ3w0NGQ4MDk1MzEzZWU5NGZjNDMzNWEwNjk4NTViYTVjMDk1NTk4YzBkYjE1Yzk5NWEyNWNiMDFkM2U4MjJlYWVj"
"1681673412-2115","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO SPARK 10 PRO 8+256GB Blanco Perla","https://www.ktronix.com/celular-tecno-spark-10-pro-8-256gb-blanco-perla/p/4895180796111","Celular TECNO SPARK 10 PRO 8+256GB Blanco Perla","$932.900
                                            Hoy","Terminación antihuellas posterior para mas estilo","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4895180796111-001.jpg?context=bWFzdGVyfGltYWdlc3w0ODQ2fGltYWdlL2pwZWd8aDAwL2gxNi8xMzczNjA1OTU2ODE1OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ4OTUxODA3OTYxMTFfMDAxLmpwZ3wwNmM2NjMxZDlkOWQxNjM0ZjEzM2NmZDZmYzQ2MzdiOGRjM2JiZDJmM2JkZTEwNGUzYmM1Y2JiYzNmNDA3YWM0"
"1681673416-2116","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO SPARK 10C 8+128GB Negro","https://www.ktronix.com/celular-tecno-spark-10c-8-128gb-negro/p/4895180798184","Celular TECNO SPARK 10C 8+128GB Negro","$599.900
                                            Hoy","Modo ultra ahorro de energía : Batería para todo el día","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4895180798184-001.jpg?context=bWFzdGVyfGltYWdlc3wzOTU2fGltYWdlL2pwZWd8aDZiL2g1Yi8xMzczNjA2MTkyNzQ1NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ4OTUxODA3OTgxODRfMDAxLmpwZ3xiMmZiZmFiYTk2YjViMTczNTE1NzdkZDAzOGIwODk4YWRjMjI0ZjI0YTQ4NDU0M2QyNGJiNThjOWY3YzZkYzNi"
"1681673420-2117","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO SPARK 10C 8+128GB Azul","https://www.ktronix.com/celular-tecno-spark-10c-8-128gb-azul/p/4895180798191","Celular TECNO SPARK 10C 8+128GB Azul","$599.900
                                            Hoy","Modo ultra ahorro de energía : Batería para todo el día","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4895180798191-001.jpg?context=bWFzdGVyfGltYWdlc3w0MjMxfGltYWdlL2pwZWd8aGJlL2hjYS8xMzczNjA2NDI4Njc1MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ4OTUxODA3OTgxOTFfMDAxLmpwZ3w2YmQ3YTkwNGM3MjRhOGQ3YjA3NTFjNWU3MGVhNmIwYTRmMTRmZjllMjcwNGZmMGM2YmY1Y2Q5NTI3ZTYwMDc5"
"1681673425-2118","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular OPPO Reno 7 128GB Azul","https://www.ktronix.com/celular-oppo-reno-7-128gb-azul/p/6932169307796","Celular OPPO Reno 7 128GB Azul","$1.999.900
                                            Hoy","Disfruta del doble de tranquilidad con 2 años de garantía","5.0","10 Opiniones","/medias/6932169307796-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MjQzfGltYWdlL2pwZWd8aW1hZ2VzL2hmZC9oOWUvMTI0MTcyMTMwMDU4NTQuanBnfGU0OTJlZThiMDUxZTE1MDExYzBkMDhjYWYxYTllZGFmODcyMTg5ZGY0ZmU2ZWMxYmI4MDRiZmYzN2I0MDFkZmY"
"1681673428-2119","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular XIAOMI Redmi Note 12 Pro+ 5G Negro 256GB + Band 7 Pro","https://www.ktronix.com/celular-xiaomi-redmi-note-12-pro-5g-negro-256gb-band-7-pro/p/6934177714498","Celular XIAOMI Redmi Note 12 Pro+ 5G Negro 256GB + Band 7 Pro","$2.699.900
                                            Hoy","Cámara de 200 MP con estabilizador óptico, detalles únicos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6934177714498-001.jpg?context=bWFzdGVyfGltYWdlc3wzOTAxfGltYWdlL2pwZWd8aGEzL2hiMC8xMzczOTc2OTIzMzQzOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5MzQxNzc3MTQ0OThfMDAxLmpwZ3wzYTA2ZWQ0ZjEzMjlmMjQ4ZTIxNzU3ZjFkMzc1MTQwNDE3MTU5MzdjMzRmNmExZWJiMjY1MzY5YzdiMzBiOGQ1"
"1681673432-2120","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular XIAOMI Redmi Note 12 Pro+ 5G 256GB Negro","https://www.ktronix.com/celular-xiaomi-redmi-note-12-pro-5g-256gb-negro/p/6941812713716","Celular XIAOMI Redmi Note 12 Pro+ 5G 256GB Negro","$2.699.900
                                            Hoy","Cámara de 200 MP con estabilizador óptico, detalles únicos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6941812713716-001.jpg?context=bWFzdGVyfGltYWdlc3wzNjY1fGltYWdlL2pwZWd8aGViL2g4Ni8xMzcxNzI4MjE2MDY3MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5NDE4MTI3MTM3MTZfMDAxLmpwZ3xhYWZhNDZiODc2ODIzMWYzNDQxZDkxYTk3NTA4N2NhZmM4NjgyNTJhNDIzZDMyYzNlOWJjNTkwYWNmODE3MTVh"
"1681673436-2121","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular XIAOMI Redmi Note 12 128GB Gris","https://www.ktronix.com/celular-xiaomi-redmi-note-12-128gb-gris/p/6941812716007","Celular XIAOMI Redmi Note 12 128GB Gris","$799.900
                                            Hoy","Pantalla AMOLED para una experiencia fluida e inmersiva","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6941812716007-001.jpg?context=bWFzdGVyfGltYWdlc3wzODQzfGltYWdlL2pwZWd8aDhlL2gyNC8xMzcxNzM3MjQwMzc0Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5NDE4MTI3MTYwMDdfMDAxLmpwZ3w2NjU1ZGZmZWRkNTcwODJiMzNmNTEzYTJiZjBlNzA3MmM1OGMyN2FjZmM0ZmE3YzVlZGEzZjc5ZWVlM2NmNDY3"
"1681673441-2122","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular XIAOMI Redmi Note 12 128GB Verde","https://www.ktronix.com/celular-xiaomi-redmi-note-12-128gb-verde/p/6941812716991","Celular XIAOMI Redmi Note 12 128GB Verde","$799.900
                                            Hoy","Pantalla AMOLED para una experiencia fluida e inmersiva","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-6941812716991-001.jpg?context=bWFzdGVyfGltYWdlc3wzOTY4fGltYWdlL2pwZWd8aGZkL2gyMi8xMzcxNzQwNDI1NDIzOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzY5NDE4MTI3MTY5OTFfMDAxLmpwZ3xjYzBmOWFmNTMyODk3NjhmZTM2YTM1MmI3YzBkNDg4ODMxNjE1YjA0ZTg2OWRiZGJiZWU1MTk3MTM0NDBjOTJl"
"1681673444-2123","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular OPPO Reno 6 Lite 128GB Negro","https://www.ktronix.com/celular-oppo-reno-6-lite-128gb-negro/p/6944284697799","Celular OPPO Reno 6 Lite 128GB Negro","$1.699.200
                                            Hoy","Pantalla de protección ocular","5.0","5 Opiniones","/medias/6944284697799-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMzk1fGltYWdlL2pwZWd8aW1hZ2VzL2g4Yi9oZTMvMTI0MTczMTQyNTg5NzQuanBnfDk2YWU3N2VjYjMxMTc1YTdiZmMyMzNjMmIzN2NkM2Y3MmIxM2QzY2Q5NTk5ZjI0OTdhYzg4OWNlZGJmNWYyOTg"
"1681673451-2124","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HUAWEI Mate 50 Pro 256GB Negro + Reloj","https://www.ktronix.com/celular-huawei-mate-50-pro-256gb-negro-reloj/p/7708470967252","Celular HUAWEI Mate 50 Pro 256GB Negro + Reloj","$5.999.900
                                            Hoy","Cámara XMAGE de Ultra Apertura, ajustable hasta 10 tamaños.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7708470967252-001.jpg?context=bWFzdGVyfGltYWdlc3w0NzI2fGltYWdlL2pwZWd8aGQzL2g5OS8xMzYwNjcxOTU4NjMzNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDg0NzA5NjcyNTJfMDAxLmpwZ3xjYzMwZmFkNmIzNTQxZDYyYWUxMzg2YWUxYzA2ZjdjMzZlZjc3MTc2M2JkMTJhMDg4ZjEwYzkwMzAyYWY1YThm"
"1681673454-2125","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HUAWEI Mate 50 Pro 256GB Plateado + Reloj","https://www.ktronix.com/celular-huawei-mate-50-pro-256gb-plateado-reloj/p/7708470967412","Celular HUAWEI Mate 50 Pro 256GB Plateado + Reloj","$5.999.900
                                            Hoy","Cámara XMAGE de Ultra Apertura, ajustable hasta 10 tamaños.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7708470967412-001.jpg?context=bWFzdGVyfGltYWdlc3w0NzQ2fGltYWdlL2pwZWd8aGZiL2g2Zi8xMzYwNjcyMDE3NjE1OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDg0NzA5Njc0MTJfMDAxLmpwZ3wzZjI4MWZhM2NiMTNlNDJkYzIxZTUwMzg2N2FlNmVhMjFlMDhiYzI2MDRiOTNlOGI0NzBlNzZiM2Q2OGIyNTBm"
"1681673459-2126","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Vivo V25 Pro 256GB+12GB 5G Negro+Tws","https://www.ktronix.com/celular-vivo-v25-pro-256gb-12gb-5g-negro-tws/p/7709395978248","Celular Vivo V25 Pro 256GB+12GB 5G Negro+Tws","$3.609.900
                                            Hoy","Cámara de ultra detección con estabilización óptica de 64 MP","null","null","/medias/7709395978248-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMzcxfGltYWdlL2pwZWd8aGMyL2g2Mi8xMzQ1MTU0OTExNDM5OC83NzA5Mzk1OTc4MjQ4XzAwMV82MFd4NjBIfDI2YjYyM2Q4YmQ3YzhhOTdjYmIxNTY0ZWNhN2NmY2VhMzUwM2ZlYzA3Y2MwOTcwMGNhMjYwZjQxNjIyNTY0YTc"
"1681673462-2127","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Vivo V25 Pro 256GB+12GB 5G Azul+Tws","https://www.ktronix.com/celular-vivo-v25-pro-256gb-12gb-5g-azul-tws/p/7709395978262","Celular Vivo V25 Pro 256GB+12GB 5G Azul+Tws","$3.609.900
                                            Hoy","Cámara de ultra detección con estabilización óptica de 64 MP","null","null","/medias/7709395978262-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNTk3fGltYWdlL2pwZWd8aDYyL2hjMi8xMzQ1MTU1NTAxMjYzOC83NzA5Mzk1OTc4MjYyXzAwMV82MFd4NjBIfDU4ZDViMjZmZDE4MjBkZWFkZGIxOWE0YTBjZTVkNTdkMjk3ZGY1YjBiNGIzYjJmZWEyYTU1ODI3OTQzMzE0NTM"
"1681673466-2128","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular HONOR 70 128GB Verde + Band 6","https://www.ktronix.com/celular-honor-70-128gb-verde-band-6/p/7709831953891","Celular HONOR 70 128GB Verde + Band 6","$2.799.900
                                            Hoy","Mejores fotos con el sensor SONY IMX800 de 54MP","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-7709831953891-001.jpg?context=bWFzdGVyfGltYWdlc3w0OTk3fGltYWdlL2pwZWd8aGJkL2hiNS8xMzY2Njk4MDk4NjkxMC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzc3MDk4MzE5NTM4OTFfMDAxLmpwZ3xkZGNjZWZmYzA1NWUzOGI0OGY1M2FhYmVkOWY5MDBiOTlkNTM5MWEwZjVlMzdkZGJhNzRmNmJlZDhiMzc0NjRm"
"1681673471-2129","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Samsung Galaxy S23 5G 128Gb Negro","https://www.ktronix.com/celular-samsung-galaxy-s23-5g-128gb-negro/p/8806094710625","Celular Samsung Galaxy  S23 5G 128Gb Negro","$4.599.090
                                            Hoy","Cámara impresionante graba los mejores momentos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094710625-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTg3fGltYWdlL2pwZWd8aDY5L2hmNi8xMzY4NjgwOTQ2MDc2Ni82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ3MTA2MjVfMDAxLmpwZ3xiNWQwOTZiODY4MzVkYjQ5MGM5ZjdlZmI0ZTQ5N2RjYjJhNmFlMTI3YTQwMzNhNTU3NzViYTU1N2MzYzBiZWZi"
"1681673475-2130","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Samsung Galaxy S23 5G 256Gb Blanco","https://www.ktronix.com/celular-samsung-galaxy-s23-5g-256gb-blanco/p/8806094710700","Celular Samsung Galaxy  S23 5G 256Gb Blanco","$4.599.090
                                            Hoy","Cámara impresionante graba los mejores momentos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094710700-001.jpg?context=bWFzdGVyfGltYWdlc3wzNTMxfGltYWdlL2pwZWd8aDZlL2gyNS8xMzY4OTIwOTc4MjMwMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ3MTA3MDBfMDAxLmpwZ3xiNTZhMDMzZDFjY2Q2MjFiYTM5YTdkZGQyMDBmMWQ1MjQwNmU3M2JhMWNjODNjNTljNDNkZmIzZDJjNTExMmZk"
"1681673479-2131","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular Samsung Galaxy S23+ 5G 256Gb Negro","https://www.ktronix.com/celular-samsung-galaxy-s23-5g-256gb-negro/p/8806094711615","Celular Samsung Galaxy  S23+ 5G 256Gb Negro","$5.599.090
                                            Hoy","Cámara impresionante graba los mejores momentos","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-8806094711615-001.jpg?context=bWFzdGVyfGltYWdlc3wzNDU4fGltYWdlL2pwZWd8aDQ5L2gyMy8xMzY4OTI0MjIyMjYyMi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0Lzg4MDYwOTQ3MTE2MTVfMDAxLmpwZ3w4MGRmYjBlZTI0NzdjYTcxMjBhYTBjMjQwYzUyMDM5N2Y5NTc4ZjIzNjc0NTdiZmFlZWM1YTFmMjk1YjhhNzIw"
"1681673484-2132","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TCL 10L 128GB + 6GB Azul","https://www.ktronix.com/celular-tcl-10l-128gb-6gb-azul/p/4894461868097","Celular TCL 10L 128GB + 6GB Azul","$699.900
                                            Hoy","Pantalla FHD+ 6.53""con tecnología visual NXTVISION de TCL","4.4","34 Opiniones","/medias/4894461868097-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w1MjMxfGltYWdlL2pwZWd8aW1hZ2VzL2hiNC9oMGUvMTI0NDM0MTY0OTQxMTAuanBnfDlmNmI1ZGE5ZTI4MDU3MDkwOWUzNzQxNWRmYTFmNzMyMzE0YTZhZTI4YzIzMDI3NzNhMzRkYTQ1MDA5YTk5ODg"
"1681673489-2133","https://www.ktronix.com/celulares/telefonos-celulares/c/BI_101_KTRON","","Celular TECNO POP6 2+32GB Negro","https://www.ktronix.com/celular-tecno-pop6-2-32gb-negro/p/4895180785511","Celular TECNO POP6 2+32GB Negro","$409.900
                                            Hoy","Batería extra grande y de larga duracion de 5000 mAh","null","null","/medias/4895180785511-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NzI1fGltYWdlL2pwZWd8aGRmL2g3ZC8xMzQ1OTA5MDcwMjM2Ni80ODk1MTgwNzg1NTExXzAwMV82MFd4NjBIfDFjNDNlOGM5OWZjZWRkMzQ2YjM1ZTkzY2FlNWE0ODBmZTAyZTY3ZGYwOWU1ZWUwYzA3OTUwODFjMGQzYzBmZTA"
