web-scraper-order,web-scraper-start-url,referencias,referencias-href,paginacion,nombre,precio,descripcion,puntuacion,opiniones,imagen-src
"1681680653-2538","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 15"" Pulgadas 15-gw0001la AMD Athlon Silver- 12 GB RAM- Disco Estado Sólido 256GB-Rojo","https://www.ktronix.com/computador-portatil-hp-15-pulgadas-15-gw0001la-amd-athlon-silver-12-gb-ram-disco-estado-solido-256gb-rojo/p/194850968211","","Computador Portátil HP 15"" Pulgadas 15-gw0001la AMD Athlon Silver- 12 GB RAM- Disco Estado Sólido 256GB-Rojo","$1.549.000
                                            Hoy","Cámara HD HP TrueVisio, Videochat claros, aun con poca luz","4.6","23 Opiniones","/medias/194850968211-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMDE3fGltYWdlL2pwZWd8aW1hZ2VzL2g2ZC9oOWUvOTczNDk3ODc5NzU5OC5qcGd8OTYwZmIzNThmNjIzMmViNTVkNzQ1ODRmMzkxZjNiOGJmYjVlN2M3NTRmZDAyZDFhZDY3MWRiOWI3OGYwMTY3Mg"
"1681680658-2539","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil 2 en 1 HP 14"" Pulgadas dy0005la Intel Core i3 - RAM 8GB - Disco SSD 256 GB - Azul","https://www.ktronix.com/computador-portatil-2-en-1-hp-14-pulgadas-dy0005la-intel-core-i3-ram-8gb-disco-ssd-256-gb-azul/p/195908220411","","Computador Portátil 2 en 1 HP 14"" Pulgadas dy0005la Intel Core i3 - RAM 8GB - Disco SSD 256 GB - Azul","$2.119.000
                                            Hoy","Sistema de reducción de ruido y audio de B&O","4.9","28 Opiniones","/medias/195908220411-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyOTY4fGltYWdlL2pwZWd8aW1hZ2VzL2hhYi9oMzUvMTA0MzA5OTYwODY4MTQuanBnfGJmMTJiMjZhM2E0M2JmZDFmN2QwYTk3MDg5NjhmZjNiY2M5NjY2M2QzYWFjNTA1MDEzZjk4OGU4ODVlOTgxZGI"
"1681680664-2540","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS Vivobook X 15,6"" Pulgadas X1503ZA - Intel Core i5 - RAM 16GB - Disco SSD 512 GB - Azul","https://www.ktronix.com/computador-portatil-asus-vivobook-x-156-pulgadas-x1503za-intel-core-i5-ram-16gb-disco-ssd-512-gb-azul/p/4711081765400","","Computador Portátil ASUS Vivobook X 15,6"" Pulgadas X1503ZA - Intel Core i5 - RAM 16GB - Disco SSD 512 GB - Azul","$3.999.000
                                            Hoy","Pantalla OLED FHD validada por Pantone","5.0","2 Opiniones","/medias/4711081765400-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0NjU2fGltYWdlL2pwZWd8aW1hZ2VzL2g3NC9oYjIvMTMzMTUxOTU5Mjg2MDYuanBnfDk1ZTRiOTNhNjMxN2QyZWFjZmQyY2Y3Y2VlZDFjZmRlMTM0OTQ2MzIxYzM3Y2UwNmNkMWM0ZDc1Y2RmZTc3MmM"
"1681680668-2541","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ACER 15.6"" Pulgadas 35MS INTEL Ci3 - RAM 8GB - Disco SSD 256GB - Verde","https://www.ktronix.com/computador-portatil-acer-156-pulgadas-35ms-intel-ci3-ram-8gb-disco-ssd-256gb-verde/p/4711121378164","","Computador Portátil ACER 15.6"" Pulgadas 35MS INTEL Ci3 - RAM 8GB - Disco SSD 256GB - Verde","$1.899.000
                                            Hoy","Acer Color Intelligence proporciona una pantalla+brillante","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711121378164-001.jpg?context=bWFzdGVyfGltYWdlc3w0MDUwfGltYWdlL2pwZWd8aDFhL2hlNy8xMzY2MTYxNzk0NjY1NC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTExMjEzNzgxNjRfMDAxLmpwZ3w1NTQwOTBhYmU3ZTg2NTMxM2M4ZTQyNmY5ZmU1NWM2MDEwMDdiM2YzYWFmMDEzMzIxNTZlNmNiOWIzNDQzY2Rk"
"1681680674-2542","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 1 - AMD Ryzen 7 - RAM 12GB - Disco SSD 512GB - Azul","https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-1-amd-ryzen-7-ram-12gb-disco-ssd-512gb-azul/p/196804523460","","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 1 - AMD Ryzen 7 - RAM 12GB - Disco SSD 512GB - Azul","$2.799.000
                                            Hoy","Resolución Full HD, imágenes mas nítidas.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196804523460-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDY3fGltYWdlL2pwZWd8aGI0L2g2Yi8xMzcwODk4MDc0ODMxOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NjgwNDUyMzQ2MF8wMDEuanBnfDhmODI3MmEwOGE0ZWU4MDQ2NzMwMWNlYjgxNjczOGIxZGMwNzczNzcyMGVlZGEyN2M2MWYwYjBiMzU1YzRlNDM"
"1681680680-2543","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 14"" Pulgadas fq1011la - AMD Ryzen 5 - RAM 8GB- Disco SSD 256 GB - Plateado","https://www.ktronix.com/computador-portatil-hp-14-pulgadas-fq1011la-amd-ryzen-5-ram-8gb-disco-ssd-256-gb-plateado/p/196548546107","","Computador Portátil HP 14"" Pulgadas fq1011la - AMD Ryzen 5 - RAM 8GB- Disco SSD 256 GB - Plateado","$1.999.000
                                            Hoy","Gran autonomia gracias a su bateria de larga duracion","4.9","36 Opiniones","/medias/196548546107-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzMzE2fGltYWdlL2pwZWd8aGRjL2hiMS8xMzM0NDA4MjI5Njg2Mi8xOTY1NDg1NDYxMDdfMDAxXzYwV3g2MEh8MDA1MjcyOTUxNTQwMDdiYWJhODA1NmE3MTgyMWM5OWU2NDRmZGFkODU4MmY1NDE4NWQyYzQ0MTI2ZTI5NDkxNQ"
"1681680688-2544","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","MacBook Air 13"" Pulgadas MLY13E/A - Chip M2 - RAM 8GB - SSD 256GB - Blanco","https://www.ktronix.com/macbook-air-13-pulgadas-mly13e-a-chip-m2-ram-8gb-ssd-256gb-blanco/p/194253191018","","MacBook Air 13"" Pulgadas MLY13E/A - Chip M2 - RAM 8GB - SSD 256GB - Blanco","$7.399.000
                                            Hoy","Con Chip M2, 1,4 veces más rapido que el modelo con Chip M1","5.0","16 Opiniones","/medias/194253191018-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNzAwfGltYWdlL2pwZWd8aW1hZ2VzL2hiMy9oYzQvMTI3MjkzMTcyMjg1NzQuanBnfDI1ZGFlNzBhNmNmY2I1OGI0NTg4ZDhhZThkZWRiZTE0NDUxNzQ5OWY0ZTMyMGE0NGQ4Nzg0NGVhOWNkM2UxZmY"
"1681680692-2545","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS TUF Dash 15,6"" Pulgadas FX517ZC - Intel Core i5 - RAM 16GB - Disco SSD 512 GB - Negro","https://www.ktronix.com/computador-portatil-asus-tuf-dash-156-pulgadas-fx517zc-intel-core-i5-ram-16gb-disco-ssd-512-gb-negro/p/4711081724360","","Computador Portátil ASUS TUF Dash 15,6"" Pulgadas FX517ZC - Intel Core i5 - RAM 16GB - Disco SSD 512 GB - Negro","$5.499.000
                                            Hoy","Juegos con mayor fluidez, tasa de refresco de 144Hz","4.9","10 Opiniones","/medias/4711081724360-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyMzE0fGltYWdlL2pwZWd8aW1hZ2VzL2g3Yy9oODUvMTI0MDU5MTQyMDYyMzguanBnfDM4NDM3NGYwMDg3M2ZlM2M3MTg0ZGZjZjVmYzNhNmY0ODM0MTlhOTk5YmMxNGJjYTlmYjcyMTY5ODhhZjZjZGI"
"1681680698-2546","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 14"" Pulgadas dq2510la - Intel Core i3 - RAM 8GB - Disco SSD 512 GB - Plateado","https://www.ktronix.com/computador-portatil-hp-14-pulgadas-dq2510la-intel-core-i3-ram-8gb-disco-ssd-512-gb-plateado/p/196786001239","","Computador Portátil HP 14"" Pulgadas dq2510la - Intel Core i3 - RAM 8GB - Disco SSD 512 GB - Plateado","$1.749.000
                                            Hoy","Incluye funda y mouse HP","5.0","3 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196786001239-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDYwfGltYWdlL2pwZWd8aDIzL2gxMy8xMzY3MDI5Mjc4MzEzNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5Njc4NjAwMTIzOV8wMDEuanBnfDYwMDlkODNmYWFkZTE4MGI0ZGQ5ZTkzNTE4ZjY4ZmYyMDAzOTlhYWY5Y2ViZDAzNTNlNzY0NTJjNDBhNDZhMDI"
"1681680704-2547","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","MacBook Air de 13"" Pulgadas MGN93LA/A Chip M1 RAM 8GB Disco Estado Solido 256 GB SSD - Plata","https://www.ktronix.com/macbook-air-13-pulgadas-mgn93la-a-chip-m1-ram-8gb-disco-estado-solido-256-gb-ssd-plata/p/194252425862","","MacBook Air de 13"" Pulgadas MGN93LA/A Chip M1 RAM 8GB Disco Estado Solido 256 GB SSD - Plata","$4.799.000
                                            Hoy","Teclado en Español Latinoamericano","5.0","12 Opiniones","/medias/194252425862-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyOTMzfGltYWdlL2pwZWd8aW1hZ2VzL2g1ZC9oYWYvMTA0NDEwNzUyMjg3MDIuanBnfGM3Yjc2MTQxMTJmNmNkNGU1NGRlNTJiN2ZmMjUzNDBkNDM3YzNkMjYzMWEwOGIyMDZjZDhhMjg0Njk2YTEwZGQ"
"1681680711-2548","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer Victus HP 16.1"" Pulgadas d0504la - Intel Core i5 - RAM 8GB - Disco SSD 512 GB - Azul Intenso","https://www.ktronix.com/computador-portatil-gamer-victus-hp-161-pulgadas-d0504la-intel-core-i5-ram-8gb-disco-ssd-512-gb-azul-intenso/p/196337885110","","Computador Portátil Gamer Victus HP 16.1"" Pulgadas d0504la - Intel Core i5 - RAM 8GB - Disco SSD 512 GB - Azul Intenso","$3.449.000
                                            Hoy","Pantalla FHD, IPS, 250 nits y 45 % de NTSC, antirreflejante","4.8","32 Opiniones","/medias/196337885110-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyNzA3fGltYWdlL2pwZWd8aW1hZ2VzL2gxOS9oY2IvMTE2ODUyMjQ0MTUyNjIuanBnfGM2ZTdhNmQwYTMzOTIzNmU2ZjVhZjI3NDYyZTUwNmZmYjI2MDllOTZmNWVkYTMwMzcwNGQ2NDRmOGFmZmY0NmU"
"1681680716-2549","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS Vivobook X OLED 15.6"" Pulgadas M1503QA - AMD Ryzen 5 - RAM 8GB - Disco SSD 512 GB - Plateado","https://www.ktronix.com/computador-portatil-asus-vivobook-x-oled-156-pulgadas-m1503qa-amd-ryzen-5-ram-8gb-disco-ssd-512-gb-plateado/p/4711081833178","","Computador Portátil ASUS Vivobook X OLED 15.6"" Pulgadas M1503QA - AMD Ryzen 5 - RAM 8GB - Disco SSD 512 GB - Plateado","$2.999.000
                                            Hoy","Chasís más duro que el estándar(Certificación MIL-STD-810H)","5.0","4 Opiniones","/medias/4711081833178-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MTIyfGltYWdlL2pwZWd8aDMxL2gxYy8xMzQwMzI4MTM5MTY0Ni80NzExMDgxODMzMTc4XzAwMV82MFd4NjBIfGU0NDQ1NDc0Y2MyNjYzNTljMTZlOTRkMjAwMzVmZTgxZTYxMWJjYWU4YjlmZjM3ODMxZGVmZWJmYWQ3NmUyNmU"
"1681680721-2550","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 14"" Pulgadas fq1012la - AMD Ryzen 5 - RAM 12GB - Disco SSD 256 GB - Plateado","https://www.ktronix.com/computador-portatil-hp-14-pulgadas-fq1012la-amd-ryzen-5-ram-12gb-disco-ssd-256-gb-plateado/p/197192433454","","Computador Portátil HP 14"" Pulgadas fq1012la - AMD Ryzen 5 - RAM 12GB - Disco SSD 256 GB - Plateado","$1.999.000
                                            Hoy","Gran configuracion, creada para darte velocidad y eficiencia","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-197192433454-001.jpg?context=bWFzdGVyfGltYWdlc3wyODIyfGltYWdlL2pwZWd8aDg2L2g5Mi8xMzY4NzcwNjYxNTgzOC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NzE5MjQzMzQ1NF8wMDEuanBnfDMxMTJhMDVhYTVlODJmY2JjODM3NmM0MTMwZjUxNmU1NTg0MDEzN2JjNWQyNjhjY2QwZTJkOWUzZjBmYWMzMTg"
"1681680726-2551","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - AMD Ryzen 3 - RAM 8GB - Disco SSD 256GB - Azul","https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-3-amd-ryzen-3-ram-8gb-disco-ssd-256gb-azul/p/196802802109","","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - AMD Ryzen 3 - RAM 8GB - Disco SSD 256GB - Azul","$1.699.000
                                            Hoy","Resolución Full HD, imágenes mas nítidas.","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196802802109-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDgwfGltYWdlL2pwZWd8aGQ0L2hjYS8xMzY1MDE2NDQ4MjA3OC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NjgwMjgwMjEwOV8wMDEuanBnfGIyNmZmYzZlNjg2Y2FjODQ1OGE2NmIxYmU2MGJjZWI3YmViMWFlZjUxNTE0ZmM1YmQwZmEwMWYyYWE0NWNlOWY"
"1681680730-2552","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","MacBook Air de 13"" Pulgadas MGN63LA/A Chip M1 RAM 8GB Disco Estado Solido 256 GB - Gris espacial","https://www.ktronix.com/macbook-air-13-pulgadas-mgn63la-a-chip-m1-ram-8gb-disco-estado-solido-256-gb-gris-espacial/p/194252425824","","MacBook Air de 13"" Pulgadas MGN63LA/A  Chip M1 RAM 8GB Disco Estado Solido 256 GB  - Gris espacial","$4.799.000
                                            Hoy","Teclado en Español Latinoamericano","5.0","46 Opiniones","/medias/194252425824-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wyOTM0fGltYWdlL2pwZWd8aW1hZ2VzL2hmMi9oNzkvMTA0NDEwNzA1MTAxMTAuanBnfDM1MmVjYmFhZWEzM2FhYTI4ZDM4MWViMWYzZTI3OTBmNTcyYjc2MWJjOTA5Y2Y5NTE5MjRmMzFmNTRmOThkMGQ"
"1681680735-2553","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ACER 15.6"" Pulgadas 31KC Intel Ci3 - RAM 8GB - Disco SSD 256GB - Negro","https://www.ktronix.com/computador-portatil-acer-156-pulgadas-31kc-intel-ci3-ram-8gb-disco-ssd-256gb-negro/p/4710886936077","","Computador Portátil ACER 15.6"" Pulgadas 31KC Intel Ci3 - RAM 8GB - Disco SSD 256GB - Negro","$1.499.000
                                            Hoy","Acer Color Intelligence proporciona una pantalla+brillante","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4710886936077-001.jpg?context=bWFzdGVyfGltYWdlc3wzNTU0fGltYWdlL2pwZWd8aDgyL2g5OC8xMzU0MDQyMTczMDMzNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTA4ODY5MzYwNzdfMDAxLmpwZ3wyY2FmNGY0MTQxNTBkMTY5YmU2NzdjZWI3OTEwMGYzNzI1YzRhYjViNzhjODNjNmY4ZmZiMWZhYTFjYmI5MDNm"
"1681680740-2554","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP Pavilion 15.6"" Pulgadas eg0500la Intel Core i5 - RAM 8GB - Disco SSD 256 GB - Plateado","https://www.ktronix.com/computador-portatil-hp-pavilion-156-pulgadas-eg0500la-intel-core-i5-ram-8gb-disco-ssd-256-gb-plateado/p/196786419003","","Computador Portátil HP Pavilion 15.6"" Pulgadas eg0500la Intel Core i5 - RAM 8GB - Disco SSD 256 GB - Plateado","$2.049.000
                                            Hoy","Imágenes nítidas en una pantalla con micro bordes","4.9","99 Opiniones","/medias/196786419003-001-60Wx60H?context=bWFzdGVyfGltYWdlc3w0MTIzfGltYWdlL2pwZWd8aDc3L2gwYy8xMzQ2NDg2MDY4ODQxNC8xOTY3ODY0MTkwMDNfMDAxXzYwV3g2MEh8ZjU0OWYxNzFhNmQyZDE4OTRlZWUwOTgzZTc4ODljOGZmNjU4ZmFlM2NiNTYxYzIyNzE0ZmRkNzAyOTlmYTY0Zg"
"1681680747-2555","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil Gamer ACER 15.6"" Pulgadas 504Y Intel Ci5 - RAM 8GB - Disco SSD 1TB - Negro","https://www.ktronix.com/computador-portatil-gamer-acer-156-pulgadas-504y-intel-ci5-ram-8gb-disco-ssd-1tb-negro/p/4711121281501","","Computador Portátil Gamer ACER 15.6"" Pulgadas 504Y Intel Ci5 - RAM 8GB - Disco SSD 1TB - Negro","$3.699.000
                                            Hoy","Incluye Audifonos Nitro Gamer","4.9","15 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711121281501-001.jpg?context=bWFzdGVyfGltYWdlc3wzNDg0fGltYWdlL2pwZWd8aGI4L2hjMi8xMzU0NDI2MDg2MTk4Mi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTExMjEyODE1MDFfMDAxLmpwZ3xjOWYxMTU2YjFhM2NiM2M2OTlkYTc5MmZhZmVkZjI3MDVmODlmOTgzN2Y4ZTVkYjlhYWVjN2Q4N2ZjM2MwYjZk"
"1681680752-2556","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - Intel Core i3 - RAM 4GB - Disco SSD 256GB - Azul","https://www.ktronix.com/computador-portatil-lenovo-14-pulgadas-ideapad-3-intel-core-i3-ram-4gb-disco-ssd-256gb-azul/p/196378007373","","Computador Portátil LENOVO 14"" Pulgadas IdeaPad 3 - Intel Core i3 - RAM 4GB - Disco SSD 256GB - Azul","$1.299.000
                                            Hoy","Gráficos Intel Iris Xe integrados, imágenes sorprendentes","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196378007373-001.jpg?context=bWFzdGVyfGltYWdlc3wzMTg3fGltYWdlL2pwZWd8aDEyL2gwZi8xMzcxNzI3MDk1NDAxNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NjM3ODAwNzM3M18wMDEuanBnfDNkMWJiYTY2MzIwNzU3YzBiOWFhOTQzNTkzOWRkMjEyY2IxOTY1ZWFiNzhiMzUwMWIwNTRlMDU5M2Y5ZDFhOGE"
"1681680756-2557","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS 14"" Pulgadas X415JA - Intel Core i5 - RAM 8GB - Disco SSD 256 GB - Plateado","https://www.ktronix.com/computador-portatil-asus-14-pulgadas-x415ja-intel-core-i5-ram-8gb-disco-ssd-256-gb-plateado/p/4711081882527","","Computador Portátil ASUS 14"" Pulgadas X415JA - Intel Core i5 - RAM 8GB - Disco SSD 256 GB - Plateado","$1.999.000
                                            Hoy","Disfruta la calidad de imagen que te da la pantalla Full HD","4.8","15 Opiniones","/medias/4711081882527-001-60Wx60H?context=bWFzdGVyfGltYWdlc3wzNDY1fGltYWdlL2pwZWd8aDY1L2g3Ny8xMzQzMTE2Nzc3ODg0Ni80NzExMDgxODgyNTI3XzAwMV82MFd4NjBIfDRkYzY5YzdkMGM1ZGQxOWEyZTY2YTFlMGQ2ZDA0YjY0MThkNTMxYjMxNzE4ZWFkNzYzOTE0ZjIzN2I1YTdlYWQ"
"1681680761-2558","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ASUS Vivobook X 16"" Pulgadas M1603QA - AMD Ryzen 5 - RAM 16GB - Disco SSD 512 GB - Plateado","https://www.ktronix.com/computador-portatil-asus-vivobook-x-16-pulgadas-m1603qa-amd-ryzen-5-ram-16gb-disco-ssd-512-gb-plateado/p/4711081929666","","Computador Portátil ASUS Vivobook X 16"" Pulgadas M1603QA - AMD Ryzen 5 - RAM 16GB - Disco SSD 512 GB - Plateado","$3.099.000
                                            Hoy","Desbloquear en un toque, FingerPrint","5.0","4 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711081929666-001.jpg?context=bWFzdGVyfGltYWdlc3w0MTkyfGltYWdlL2pwZWd8aGM1L2g3Zi8xMzUwMDY4MjQwMzg3MC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTEwODE5Mjk2NjZfMDAxLmpwZ3w2ZjMwNGIwMGJhMDkxOTcwMzI1NTQ5ZGFiMzFhYTA3NmQyODg1YTNkMTY4YjlmMWQzYmUwNzU1YjQzNzVhYjA1"
"1681680765-2559","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil ACER 15.6"" Pulgadas 5302 Intel Ci5 - RAM 8GB - Disco SSD 512GB - Plata","https://www.ktronix.com/computador-portatil-acer-156-pulgadas-5302-intel-ci5-ram-8gb-disco-ssd-512gb-plata/p/4711121319167","","Computador Portátil ACER 15.6"" Pulgadas 5302 Intel Ci5 - RAM 8GB - Disco SSD 512GB - Plata","$2.119.000
                                            Hoy","Incluye funda protectora para portatil","null","null","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-4711121319167-001.jpg?context=bWFzdGVyfGltYWdlc3wzMDM5fGltYWdlL2pwZWd8aDk2L2hmNS8xMzc0NTYzNTc1NDAxNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzQ3MTExMjEzMTkxNjdfMDAxLmpwZ3w1OGQwNjEyMzM0YzViYTVhZDYyZTk5YTNhYTg2ZGQ0MTBiZjMwYzU2ZmM2MTUzOTQyOTExOWE4Y2U1MjhkYTYy"
"1681680770-2560","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP 15.6"" Pulgadas ef2519la AMD Ryzen 5 - RAM 8GB - Disco SSD 512 GB - Plateado","https://www.ktronix.com/computador-portatil-hp-156-pulgadas-ef2519la-amd-ryzen-5-ram-8gb-disco-ssd-512-gb-plateado/p/196548866144","","Computador Portátil HP 15.6"" Pulgadas ef2519la AMD Ryzen 5 - RAM 8GB - Disco SSD 512 GB - Plateado","$2.119.000
                                            Hoy","Incluye funda y mouse HP para que lo lleves contigo siempre","4.8","50 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196548866144-001.jpg?context=bWFzdGVyfGltYWdlc3wyOTgxfGltYWdlL2pwZWd8aDJkL2g3MS8xMzY0NzMyNTIwMDQxNC82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5NjU0ODg2NjE0NF8wMDEuanBnfGQzMWVkZTY3ODc1MTM4OTFlZWY3NWMwZTNkNjZhNmU1ZTkyYzlkNjBjYmMzZmEzYWRkYjE4MjcwMjBmYTMxMzI"
"1681680776-2561","https://www.ktronix.com/computadores-tablet/computadores-portatiles/c/BI_104_KTRON","Computador Portátil HP Pavilion 15.6"" Pulgadas eg0501la Intel Core i5 - RAM 8GB - Disco SSD 512 GB - Plateado","https://www.ktronix.com/computador-portatil-hp-pavilion-156-pulgadas-eg0501la-intel-core-i5-ram-8gb-disco-ssd-512-gb-plateado/p/196786416804","","Computador Portátil HP Pavilion 15.6"" Pulgadas eg0501la Intel Core i5 - RAM 8GB - Disco SSD 512 GB - Plateado","$2.119.000
                                            Hoy","Memoria doble canal que aumenta el rendimiento del sistema","4.9","95 Opiniones","/medias/60Wx60H-master-hotfolder-transfer-incoming-deposit-hybris-interfaces-IN-media-product-196786416804-001.jpg?context=bWFzdGVyfGltYWdlc3w0MTIzfGltYWdlL2pwZWd8aGFkL2gyMS8xMzUyMTEwMzQ4NzAwNi82MFd4NjBIX21hc3Rlci9ob3Rmb2xkZXIvdHJhbnNmZXIvaW5jb21pbmcvZGVwb3NpdC9oeWJyaXMtaW50ZXJmYWNlcy9JTi9tZWRpYS9wcm9kdWN0LzE5Njc4NjQxNjgwNF8wMDEuanBnfDBkYzlhMjBmZTM4ZjUyYmM5NDQ2NmJhMzhhNmY1NzIzOWZjZTU1MzdjZTAyY2IxZTYxMzgxMTVlOGU1ZGRhMDQ"
